"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-08-31,"Modoc","IN",,"Randolph County",18147,937,0.0140692640692641,0.0365044247787611,0.0623582766439909,402
2019-08-31,"Stanaford","WV","Beckley","Raleigh County",18148,874,0.0011454753722795,-0.0101925254813137,0.0790123456790123,508
2019-08-31,"Fairfield","NC",,"Hyde County",18149,968,0.0072840790842872,0.0157397691500525,0.0419806243272336,110
2019-08-31,"Midway","OH","Columbus","Madison County",18150,928,-0.00429184549356223,0.00215982721382289,-0.0231578947368421,121
2019-08-31,"Deweyville","UT","Ogden-Clearfield","Box Elder County",18151,1222,0.00741962077493817,-0.0262948207171315,-0.105417276720351,230
2019-08-31,"McIntosh","MN","Grand Forks","Polk County",18152,804,-0.0171149144254279,-0.0348139255702281,-0.213307240704501,333
2019-08-31,"Craigmont","ID",,"Lewis County",18153,1158,0.0140105078809107,0.0256864481842338,0.0623853211009174,219
2019-08-31,"Sykesville","PA",,"Jefferson County",18154,871,0.00810185185185185,0.0139697322467986,-0.0300668151447661,206
2019-08-31,"Fairmont","NE",,"Fillmore County",18155,892,0.00790960451977401,0.0312138728323699,-0.0727650727650728,372
2019-08-31,"Morris","PA","Pittsburgh","Washington County",18156,949,0.00423280423280423,0.0215285252960172,0.0556173526140156,219
2019-08-31,"Pe Ell","WA","Centralia","Lewis County",18157,1161,-0.0243697478991597,-0.0373134328358209,0.0730129390018484,317
2019-08-31,"Cadwell","GA","Dublin","Laurens County",18158,1038,0.0318091451292246,0.114930182599356,0.129488574537541,306
2019-08-31,"Cypress Inn","TN",,"Wayne County",18159,1049,0.00865384615384615,0.0274240940254652,0.035538005923001,336
2019-08-31,"Newton","GA","Albany","Baker County",18160,975,0.0339342523860021,0.0472610096670247,0.076158940397351,104
2019-08-31,"Tilton","IL","Danville","Vermilion County",18161,537,-0.0324324324324324,-0.0495575221238938,-0.10797342192691,835
2019-08-31,"Minden City","MI",,"Sanilac County",18162,890,-0.00112233445566779,0.00225225225225225,0.0300925925925926,161
2019-08-31,"Rollingstone","MN","Winona","Winona County",18163,954,-0.0103734439834025,-0.0373360242179617,0.125,389
2019-08-31,"Carlotta","CA","Eureka-Arcata-Fortuna","Humboldt County",18164,1545,-0.00770712909441233,-0.0140395660497766,-0.0573520439292251,147
2019-08-31,"Boswell","IN","Lafayette-West Lafayette","Benton County",18165,847,0.0107398568019093,0.045679012345679,0.0574282147315855,396
2019-08-31,"Potomac","IL","Danville","Vermilion County",18166,647,-0.00154320987654321,,-0.0299850074962519,414
2019-08-31,"New Philadelphia","PA","Pottsville","Schuylkill County",18167,746,0.0261348005502063,0.047752808988764,0.0687679083094556,531
2019-08-31,"Clarence","MO",,"Shelby County",18168,787,0.0038265306122449,0.00897435897435897,0.0141752577319588,621
2019-08-31,"McClure","PA","Selinsgrove","Snyder County",18169,717,-0.00416666666666667,-0.0164609053497942,-0.149466192170818,129
2019-08-31,"Canal","PA","Oil City","Venango County",18170,751,-0.0183006535947712,-0.0481622306717364,-0.278578290105668,182
2019-08-31,"Ryegate","VT",,"Caledonia County",18171,1371,0.0014609203798393,0.0133037694013304,0.0066079295154185,412
2019-08-31,"Lagunitas","CA","San Francisco-Oakland-Hayward","Marin County",18172,3452,0.00641399416909621,0.00145053669857847,-0.0424410540915395,483
2019-08-31,"Groom","TX","Amarillo","Carson County",18173,1110,0.00909090909090909,0.0239852398523985,0.0192837465564738,278
2019-08-31,"West Milford","WV","Clarksburg","Harrison County",18174,962,-0.0113052415210689,0.0422535211267606,0.166060606060606,432
2019-08-31,"Mentor","MN","Grand Forks","Polk County",18175,694,0.00289017341040462,-0.00143884892086331,-0.0684563758389262,750
2019-08-31,"Kingston","AR","Harrison","Newton County",18176,791,0.00380710659898477,0.0193298969072165,-0.0161691542288557,164
2019-08-31,"Sedley","VA",,"Southampton County",18177,1305,0.00539291217257319,0.0243328100470958,0.034892942109437,415
2019-08-31,"West Union","IL",,"Clark County",18178,1250,0.00321027287319422,0.0154346060113729,-0.0354938271604938,332
2019-08-31,"Rangeley","ME",,"Franklin County",18179,1234,0.0008110300081103,0.0173124484748557,0.0343671416596815,624
2019-08-31,"Olpe","KS","Emporia","Lyon County",18180,767,0.0295302013422819,0.0593922651933702,-0.0241730279898219,253
2019-08-31,"Presque Isle","WI",,"Vilas County",18181,1020,0.0109018830525273,0.0230692076228686,0.0967741935483871,567
2019-08-31,"Barnett","PA",,"Forest County",18182,900,0.0112359550561798,0.0250569476082005,-0.0249187432286024,123
2019-08-31,"Harshaw","WI",,"Oneida County",18183,851,0.0179425837320574,0.0106888361045131,-0.0104651162790698,630
2019-08-31,"Mapleton","OR","Eugene","Lane County",18184,1362,0.0179372197309417,0.0732860520094563,0.0792393026941363,293
2019-08-31,"Clay Center","NE",,"Clay County",18185,942,0,0.0161812297734628,-0.0700888450148075,368
2019-08-31,"Elmwood","TN","Nashville-Davidson--Murfreesboro--Franklin","Smith County",18186,1050,0.00961538461538462,0.0223953261927945,0.00190839694656489,589
2019-08-31,"Dunbar","WI","Marinette","Marinette County",18187,820,-0.0120481927710843,-0.00364520048602673,-0.0398126463700234,235
2019-08-31,"Marianna","AR",,"Lee County",18188,756,-0.0194552529182879,0,0.0909090909090909,826
2019-08-31,"Somerville","IN",,"Gibson County",18189,793,0.0101910828025478,0.0379581151832461,0.0545212765957447,163
2019-08-31,"Foster","OR","Albany","Linn County",18190,1444,0.00697350069735007,0.0119131044148563,0.0602055800293686,630
2019-08-31,"Haviland","OH",,"Paulding County",18191,929,0.0265193370165746,0.0580865603644647,0.0903755868544601,144
2019-08-31,"Glenoma","WA","Centralia","Lewis County",18192,1188,-0.00335570469798658,-0.0222222222222222,0.0223752151462995,232
2019-08-31,"Highland","PA","Gettysburg","Adams County",18193,1444,0.0140449438202247,0.0768083519761372,0.103975535168196,444
2019-08-31,"Lavinia","TN",,"Carroll County",18194,894,0.00789177001127396,0.0240549828178694,0.00336700336700337,478
2019-08-31,"Greenup","KY","Huntington-Ashland","Greenup County",18195,896,-0.00775193798449612,-0.0196936542669584,-0.0478214665249734,404
2019-08-31,"Indian Lake","NY",,"Hamilton County",18196,1621,0.00247371675943105,0.0194968553459119,-0.0531542056074766,1121
2019-08-31,"Claudville","VA",,"Patrick County",18197,961,0.00417972831765935,0.0137130801687764,0.00733752620545073,288
2019-08-31,"Odd","WV",,"Wyoming County",18198,729,0.00137362637362637,0.0139082058414465,-0.0292942743009321,295
2019-08-31,"Wickerham Manor-Fisher","PA","Pittsburgh","Washington County",18199,769,0.00260756192959583,-0.0102960102960103,-0.0644768856447689,655
2019-08-31,"Ridgeland","WI","Menomonie","Dunn County",18200,976,-0.0131445904954499,-0.071360608943863,,373
2019-08-31,"Avondale","CO","Pueblo","Pueblo County",18201,1065,0.0075685903500473,0.0299806576402321,0.0555004955401388,469
2019-08-31,"Edgewood","IN","Indianapolis-Carmel-Anderson","Madison County",18202,1133,0.0116071428571429,0.0588785046728972,0.138693467336683,981
2019-08-31,"Calabash","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County",18203,1288,0.0189873417721519,0.0488599348534202,0.0238473767885533,650
2019-08-31,"Applegate","MI",,"Sanilac County",18204,878,0.00342857142857143,0.00919540229885057,0.00342857142857143,367
2019-08-31,"Grafton","NH","Claremont-Lebanon","Grafton County",18205,1241,0.010586319218241,0.0689061154177433,0.00567260940032415,639
2019-08-31,"New Castle","PA","Pottsville","Schuylkill County",18206,717,0.0199146514935989,0.0346320346320346,0.0467153284671533,202
2019-08-31,"Dickinson","NY","Malone","Franklin County",18207,1438,0.00841514726507714,0.0427846265409717,0.0604719764011799,246
2019-08-31,"Ebro","FL",,"Washington County",18208,1266,0.00555996822875298,0.0193236714975845,0.0665543386689132,133
2019-08-31,"San Luis","CO",,"Costilla County",18209,1346,-0.000742390497401633,-0.00737463126843658,0.0565149136577708,202
2019-08-31,"Reed","KY","Evansville","Henderson County",18210,819,-0.0108695652173913,-0.021505376344086,-0.0487804878048781,229
2019-08-31,"McConnellsburg","PA",,"Fulton County",18211,1049,0.00478927203065134,0.0324803149606299,0.041708043694141,260
2019-08-31,"Wells","NY",,"Hamilton County",18212,1709,0.00411280846063455,0.0196897374701671,-0.0161197466896949,391
2019-08-31,"Hallstead","PA",,"Susquehanna County",18213,1007,-0.000992063492063492,0.00800800800800801,-0.0354406130268199,187
2019-08-31,"Washington","NH","Claremont-Lebanon","Sullivan County",18214,1297,-0.00153964588144727,-0.0742326909350464,-0.000770416024653313,1091
2019-08-31,"Gasquet","CA","Crescent City","Del Norte County",18215,1998,0.0136986301369863,0.0341614906832298,0.0384615384615385,339
2019-08-31,"Keystone","IA","Cedar Rapids","Benton County",18216,883,0,0.00914285714285714,0.00799086757990868,410
2019-08-31,"Beldenville","WI","Minneapolis-St. Paul-Bloomington","Pierce County",18217,1124,0.00446827524575514,0.0181159420289855,0.0340386384544618,351
2019-08-31,"Ivanhoe","TX","Bonham","Fannin County",18218,1237,0.00732899022801303,0.00487408610885459,-0.046260601387818,402
2019-08-31,"Mill Neck","NY","New York-Newark-Jersey City","Nassau County",18219,3313,-0.00570228091236495,-0.0940661744599398,-0.381441374159821,317
2019-08-31,"Wheeling","MO",,"Livingston County",18220,871,0,-0.00910125142207053,-0.00229095074455899,113
2019-08-31,"Surrency","GA",,"Appling County",18221,927,-0.00429645542427497,0.0153340635268346,0.0220507166482911,368
2019-08-31,"Ewing","IL",,"Franklin County",18222,1137,-0.00958188153310104,-0.00263157894736842,0,195
2019-08-31,"Widener","AR","Forrest City","Saint Francis County",18223,660,0.00609756097560976,-0.00302114803625378,-0.00900900900900901,164
2019-08-31,"Chickasaw","OH","Celina","Mercer County",18224,1229,0.00408496732026144,0.0293132328308208,0.0828193832599119,103
2019-08-31,"Saint Anthony","ID","Rexburg","Fremont County",18225,983,0.0134020618556701,0.0197095435684647,0.0369198312236287,954
2019-08-31,"Hamler","OH",,"Henry County",18226,937,0.00644468313641246,0.0184782608695652,0.0229257641921397,361
2019-08-31,"Hull","IL",,"Pike County",18227,999,-0.00398803589232303,-0.001,-0.0440191387559809,111
2019-08-31,"Saint Marys","CO","Denver-Aurora-Lakewood","Clear Creek County",18228,1531,0,-0.00777705767984446,0.064673157162726,307
2019-08-31,"Southwest Madison","PA","Harrisburg-Carlisle","Perry County",18229,1085,-0.00367309458218549,-0.00367309458218549,0.0226201696512724,253
2019-08-31,"Wilsons Mills","NC","Raleigh","Johnston County",18230,1148,0.00701754385964912,0.0177304964539007,0.0351668169522092,357
2019-08-31,"Mulberry","TN",,"Lincoln County",18231,1151,0.00964912280701754,0.036003600360036,0.0194862710363153,471
2019-08-31,"Cameron","NY","Corning","Steuben County",18232,1019,-0.0341232227488152,-0.0538532961931291,-0.147993311036789,180
2019-08-31,"Blessing","TX","Bay City","Matagorda County",18233,1293,0.0555102040816327,0.19280442804428,0.165915238954013,269
2019-08-31,"South Zanesville","OH","Zanesville","Muskingum County",18234,725,-0.00412087912087912,-0.0320427236315087,-0.0422721268163805,504
2019-08-31,"Montezuma","IN",,"Parke County",18235,838,0.00963855421686747,0.0475,0.101182654402103,512
2019-08-31,"Golden","MO",,"Barry County",18236,847,0.00593824228028504,0.0180288461538462,0.0534825870646766,157
2019-08-31,"Brighton","MO","Springfield","Polk County",18237,817,-0.00122249388753056,0.00988875154511743,0.0199750312109863,511
2019-08-31,"Coalton","IL",,"Montgomery County",18238,769,-0.0038860103626943,,-0.0411471321695761,143
2019-08-31,"Custar","OH","Toledo","Wood County",18239,1149,0.00789473684210526,-0.020460358056266,-0.0726392251815981,414
2019-08-31,"Lee","FL",,"Madison County",18240,1291,0.00545171339563863,0.0270485282418457,0.059064807219032,278
2019-08-31,"Kaiser","MO",,"Miller County",18241,827,0,0.00364077669902913,-0.01194743130227,143
2019-08-31,"New England","ND",,"Hettinger County",18242,1219,0.000821018062397373,-0.0121555915721232,0.0797165633303809,245
2019-08-31,"Howard","KS",,"Elk County",18243,711,0,0.00708215297450425,-0.0766233766233766,321
2019-08-31,"Bismarck","IL","Danville","Vermilion County",18244,623,0.00972447325769854,0.0163132137030995,,380
2019-08-31,"Delhi","IA",,"Delaware County",18245,914,-0.00867678958785249,-0.0214132762312634,-0.125358851674641,670
2019-08-31,"Clarendon","AR",,"Monroe County",18246,734,0.00136425648021828,0.0152143845089903,0.0515759312320917,474
2019-08-31,"Lena","LA","Alexandria","Rapides Parish",18247,882,0.0149597238204833,0.0114678899082569,-0.0423452768729642,332
2019-08-31,"Pottersville","MO",,"Ozark County",18248,821,0.02625,0.0405576679340938,0.0746073298429319,235
2019-08-31,"Doddridge","AR","Texarkana","Miller County",18249,778,-0.029925187032419,-0.0792899408284024,0.0223390275952694,223
2019-08-31,"Glenburn","ND","Minot","Renville County",18250,1063,-0.00281425891181989,-0.0256645279560037,0.0431795878312071,110
2019-08-31,"Lenore","ID",,"Clearwater County",18251,1172,0.0271691498685364,0.0390070921985816,-0.026578073089701,288
2019-08-31,"Egan","LA","Lafayette","Acadia Parish",18252,860,-0.0193842645381984,-0.0391061452513966,,262
2019-08-31,"Sutherland","IA",,"O Brien County",18253,807,0.00875,0.0399484536082474,0.0228136882129278,383
2019-08-31,"Tool","TX","Athens","Henderson County",18254,1188,0.00592718035563082,0.00763358778625954,-0.0302040816326531,1134
2019-08-31,"Cass","PA","Pottsville","Schuylkill County",18255,745,0.0304287690179806,0.0627674750356633,0.0318559556786704,577
2019-08-31,"White Pine","TN","Morristown","Jefferson County",18256,990,0.00202429149797571,0.0122699386503067,0.103678929765886,761
2019-08-31,"Seville","OH","Cleveland-Elyria","Medina County",18257,996,-0.00100300902708124,-0.00100300902708124,-0.004995004995005,815
2019-08-31,"Brethren","MI",,"Manistee County",18258,847,0,-0.00117924528301887,0.0168067226890756,568
2019-08-31,"Hubbard","NE","Sioux City","Dakota County",18259,1145,-0.00434782608695652,0.0177777777777778,0.0114840989399293,172
2019-08-31,"Bluffton","GA",,"Clay County",18260,985,0.0102564102564103,0.0303347280334728,0.0478723404255319,185
2019-08-31,"Vici","OK",,"Dewey County",18261,808,0,0.00873907615480649,0.0773333333333333,393
2019-08-31,"Greenbush","MI",,"Alcona County",18262,911,0.0010989010989011,0.00774336283185841,-0.0119305856832972,1469
2019-08-31,"Onekama","MI",,"Manistee County",18263,966,-0.00412371134020619,0.00940438871473354,0.0136411332633788,746
2019-08-31,"Blair","OK","Altus","Jackson County",18264,732,0.0397727272727273,0.102409638554217,0.0442225392296719,203
2019-08-31,"Towner","ND","Minot","McHenry County",18265,981,-0.0219341974077767,-0.0797373358348968,-0.108991825613079,196
2019-08-31,"Hermon","NY","Ogdensburg-Massena","Saint Lawrence County",18266,975,-0.0870786516853933,-0.140969162995595,-0.110401459854015,277
2019-08-31,"Farwell","MN","Alexandria","Douglas County",18267,1023,-0.0376293508936971,-0.106550218340611,-0.138888888888889,287
2019-08-31,"Longville","MN","Brainerd","Cass County",18268,1233,-0.00161943319838057,0.0032546786004882,-0.027602523659306,1218
2019-08-31,"Junction City","IL","Centralia","Marion County",18269,767,0,0.00788436268068331,0.0593922651933702,115
2019-08-31,"Bear Creek","AL",,"Marion County",18270,790,0.010230179028133,0.0286458333333333,-0.0100250626566416,258
2019-08-31,"Spring Ridge","PA","Reading","Berks County",18271,1283,-0.00773395204949729,-0.0243346007604563,-0.00233281493001555,584
2019-08-31,"Hopwood","PA","Pittsburgh","Fayette County",18272,776,-0.0114649681528662,-0.0164765525982256,-0.121177802944507,806
2019-08-31,"Perdido","AL","Daphne-Fairhope-Foley","Baldwin County",18273,1131,0.00354924578527063,0.0291173794358508,0.00892060660124889,512
2019-08-31,"Palmyra","NE",,"Otoe County",18274,1179,0.00855431993156544,0.0342105263157895,0.0508021390374332,339
2019-08-31,"Hospers","IA",,"Sioux County",18275,885,-0.00225479143179256,-0.00449943757030371,0.013745704467354,416
2019-08-31,"Weippe","ID",,"Clearwater County",18276,1050,0.00767754318618042,0.00382409177820268,-0.025974025974026,476
2019-08-31,"Chaseburg","WI",,"Vernon County",18277,1000,-0.00596421471172962,0,0,296
2019-08-31,"Randolph","KS","Manhattan","Riley County",18278,1047,-0.000954198473282443,-0.0178236397748593,-0.0251396648044693,269
2019-08-31,"Orange","VT","Claremont-Lebanon","Orange County",18279,1444,0.0248403122782115,0.0648967551622419,0.0720118782479584,367
2019-08-31,"Hartsville","IN","Columbus","Bartholomew County",18280,1147,-0.000871080139372822,0.0195555555555556,-0.038558256496228,266
2019-08-31,"Alex","OK","Oklahoma City","Grady County",18281,891,0.0384615384615385,0.0324449594438007,-0.0709071949947862,228
2019-08-31,"Saint Anthony","IN","Jasper","Dubois County",18282,859,-0.0238636363636364,-0.0326576576576577,-0.0434298440979955,366
2019-08-31,"Trumansburg","NY","Ithaca","Tompkins County",18283,1578,-0.01375,0.0128369704749679,0.193645990922844,537
2019-08-31,"Ireton","IA",,"Sioux County",18284,946,-0.00525762355415352,-0.0145833333333333,-0.0186721991701245,410
2019-08-31,"Kansas","OH","Tiffin","Seneca County",18285,988,0.00304568527918782,0.0112589559877175,0.106382978723404,296
2019-08-31,"Castleton-on-Hudson","NY","Albany-Schenectady-Troy","Rensselaer County",18286,1448,-0.0353097934710193,-0.0378737541528239,0.221940928270042,455
